week_ending,player_id,overall_mean,overall_sd,hard_mean,hard_sd,clay_mean,clay_sd,grass_mean,grass_sd
2025-08-31,UDzElXdm,3.003844039,0.1238472139,3.018526379,0.1189815885,2.951654624,0.1330186115,3.041351116,0.1365236467
2025-08-31,lI6fOOat,2.77646688,0.1451094575,2.820740872,0.1434434605,2.896854535,0.1607659312,2.611805232,0.1648457578
2025-08-31,KdojxrAR,2.518833442,0.1294221637,2.638882503,0.1260073485,2.488757123,0.1384533332,2.428860699,0.1416681687
2025-09-07,jNyZsXZe,3.680228512,0.1314891365,3.695174659,0.1278621865,3.943334884,0.1387328487,3.402175994,0.1438612561
2025-09-07,vyhksgUB,3.392431137,0.1263795415,3.506508699,0.1226952185,3.376828996,0.1346296136,3.293955716,0.1389382276
2025-09-07,UDzElXdm,3.03124953,0.1429004165,3.045977574,0.1386992126,2.979050475,0.1509194354,3.06872054,0.1540201146
2025-09-07,f5BXmEH6,3.02843243,0.1416312152,3.070749943,0.1375268985,2.955770817,0.1495682777,3.058776531,0.1542961083
2025-09-07,lI6fOOat,2.813929788,0.1617378186,2.858207791,0.1602357447,2.934451822,0.1759205921,2.649129751,0.1796631259
2025-09-07,KdojxrAR,2.519205778,0.1308614935,2.638996805,0.1269290221,2.489086881,0.1398150067,2.429533648,0.1434555554
2025-09-14,jNyZsXZe,3.685466017,0.1491625721,3.701354387,0.1459363046,3.947793674,0.1555969328,3.40724999,0.1601979424
2025-09-14,vyhksgUB,3.390738181,0.1448928666,3.505946826,0.1416598719,3.374585744,0.152156742,3.291681974,0.15597958
2025-09-14,UDzElXdm,3.029937635,0.1595624728,3.045403734,0.1557870422,2.9770619,0.1667956629,3.06734727,0.1695989763
2025-09-14,f5BXmEH6,3.02972776,0.1579457431,3.072690616,0.1542336755,2.956597252,0.1651245798,3.059895413,0.1694085553
2025-09-14,lI6fOOat,2.811034111,0.1764033074,2.856212716,0.1749284758,2.930633593,0.1895077416,2.646256024,0.1930348859
2025-09-14,KdojxrAR,2.514021207,0.1488445026,2.634631136,0.1453687695,2.48324238,0.1567886046,2.424190104,0.1600410362
2025-09-21,jNyZsXZe,3.741923414,0.1214081047,3.758168857,0.1166610667,4.004105543,0.1291740599,3.463495842,0.1354447434
2025-09-21,vyhksgUB,3.391883366,0.161585055,3.506957981,0.1586869702,3.375639379,0.1681290193,3.293052737,0.1716015791
2025-09-21,f5BXmEH6,3.029445854,0.1734322113,3.072253398,0.1700556602,2.956170264,0.1799952614,3.059913898,0.1839340325
2025-09-21,UDzElXdm,3.014310447,0.1746954052,3.029543775,0.1712514425,2.96138472,0.1813259449,3.052002846,0.1839098078
2025-09-21,lI6fOOat,2.819176726,0.1903892245,2.865019404,0.189016963,2.938593239,0.2025910912,2.653917537,0.2058991097
2025-09-21,KdojxrAR,2.527494737,0.1649788159,2.648127193,0.1618414065,2.496607875,0.1721807778,2.437749144,0.1751538728
2025-09-28,jNyZsXZe,3.778237026,0.1325359343,3.794237357,0.1281014181,4.040858281,0.1396781942,3.499615441,0.145593604
2025-09-28,vyhksgUB,3.395582593,0.1761230558,3.510235969,0.1734288724,3.379203439,0.1821518423,3.297308373,0.1853840589
2025-09-28,UDzElXdm,3.059188853,0.1467812838,3.073695539,0.1423537325,3.006458202,0.1546475167,3.097412819,0.1578820522
2025-09-28,f5BXmEH6,3.019151188,0.1488555219,3.06097631,0.1444348411,2.946408944,0.1566319847,3.050068311,0.1612168325
2025-09-28,lI6fOOat,2.709528787,0.1564254977,2.750933623,0.150053694,2.82962388,0.1712637776,2.548028857,0.1786658776
2025-09-28,KdojxrAR,2.547923195,0.1582126975,2.667787987,0.1546698077,2.517476854,0.165724322,2.458504743,0.169025034
2025-10-05,jNyZsXZe,3.824347837,0.1350581027,3.84107409,0.13056967,4.087092579,0.1420605059,3.544876842,0.1480278636
2025-10-05,vyhksgUB,3.389290558,0.1899447986,3.503792542,0.1874389577,3.372920109,0.1955484696,3.291159024,0.1985711997
2025-10-05,UDzElXdm,3.08525291,0.1617862175,3.099855899,0.157772479,3.032484321,0.1689562543,3.123418509,0.1719268989
2025-10-05,f5BXmEH6,2.919285849,0.1309888689,2.960634505,0.1256027682,2.846698136,0.1398882335,2.950524904,0.1450556452
2025-10-05,lI6fOOat,2.730630577,0.1567347981,2.771879108,0.1491592724,2.850923422,0.1715985839,2.5690892,0.1798653282
2025-10-05,KdojxrAR,2.45694514,0.1267290795,2.576200467,0.1217258617,2.426488234,0.1360069822,2.368146718,0.1404562222
2025-10-12,jNyZsXZe,3.790090825,0.1269372488,3.806842542,0.1220045016,4.052803384,0.1343501347,3.510626549,0.1407956182
2025-10-12,vyhksgUB,3.299916288,0.1328525203,3.413905037,0.1282238015,3.283514171,0.1407491657,3.202329657,0.1458154025
2025-10-12,UDzElXdm,3.028941983,0.1360254524,3.043214979,0.1310636908,2.976270397,0.1444956046,3.067340572,0.1480703915
2025-10-12,f5BXmEH6,2.804041919,0.1135429351,2.844868548,0.107052338,2.731662634,0.1237883267,2.835594575,0.1296292383
2025-10-12,lI6fOOat,2.718920187,0.1574307398,2.759346275,0.1489180536,2.839474473,0.172272188,2.557939812,0.1812149474
2025-10-12,KdojxrAR,2.437212484,0.112956881,2.556333921,0.1070981159,2.406851467,0.1232829617,2.348452063,0.128339797
2025-10-19,jNyZsXZe,3.796412271,0.1445160376,3.81323647,0.1401923211,4.059249078,0.151070805,3.516751266,0.1568359727
2025-10-19,vyhksgUB,3.310054467,0.1489786491,3.424001814,0.1448321936,3.293763592,0.1560635057,3.212397995,0.1606734668
2025-10-19,UDzElXdm,3.031605571,0.1176723118,3.045911987,0.1117926979,2.97898314,0.1273851126,3.069921584,0.1314853201
2025-10-19,f5BXmEH6,2.805979059,0.1337215962,2.846779499,0.1282460634,2.733668733,0.1425277958,2.837488945,0.1476299722
2025-10-19,lI6fOOat,2.684843742,0.1593567458,2.723870939,0.1503893671,2.805529318,0.1740583142,2.52513097,0.183320151
2025-10-19,KdojxrAR,2.438728993,0.1332613447,2.557690875,0.1283225644,2.408452209,0.142122682,2.350043894,0.1465337878
2025-10-26,jNyZsXZe,3.825325632,0.1608016446,3.842535155,0.1569177964,4.088075056,0.1667219269,3.545366684,0.1719623752
2025-10-26,vyhksgUB,3.335097677,0.1649665394,3.449376657,0.1612208835,3.318774711,0.1713960432,3.237141664,0.1756051485
2025-10-26,UDzElXdm,3.076520615,0.1251106262,3.09101098,0.1195665953,3.023852554,0.1342949615,3.114698309,0.1381998749
2025-10-26,f5BXmEH6,2.858645394,0.1511832787,2.899756349,0.1463514245,2.786165298,0.159031345,2.890014535,0.1636176771
2025-10-26,lI6fOOat,2.719663956,0.1744393296,2.758686066,0.1662653961,2.840102348,0.1879698445,2.560203455,0.1965850427
2025-10-26,KdojxrAR,2.472843004,0.1509771053,2.592129467,0.1466267616,2.442448276,0.1588580348,2.38395127,0.1628151868
2025-11-02,jNyZsXZe,3.823860662,0.1757786794,3.841262211,0.1722206859,4.086511702,0.181215223,3.543808072,0.1860490776
2025-11-02,vyhksgUB,3.328061294,0.17968639,3.442556815,0.1762445231,3.311592215,0.1856113071,3.230034852,0.1895040603
2025-11-02,UDzElXdm,3.094915905,0.143152181,3.109585935,0.1383094576,3.041951892,0.1512512712,3.13320989,0.1547359851
2025-11-02,f5BXmEH6,2.860280525,0.1670461792,2.901579569,0.1626737484,2.787561619,0.1741873775,2.891700388,0.1783827453
2025-11-02,lI6fOOat,2.726098749,0.1879212615,2.76555433,0.1803201271,2.846262635,0.2005511328,2.566479282,0.2086668026
2025-11-02,KdojxrAR,2.465438135,0.1669482944,2.584832784,0.1630125532,2.434836632,0.1741124409,2.37664499,0.1777311677
2025-11-09,jNyZsXZe,3.821364835,0.189864984,3.838766384,0.1865758095,4.084015876,0.1949090175,3.541312246,0.1994112016
2025-11-09,vyhksgUB,3.325565468,0.1934884151,3.440060989,0.1902963477,3.309096388,0.1990028275,3.227539025,0.2026384883
2025-11-09,UDzElXdm,3.092420079,0.1601346776,3.107090108,0.1558206472,3.039456066,0.1674142021,3.130714063,0.1705690274
2025-11-09,f5BXmEH6,2.864147198,0.1818103243,2.905446242,0.1778013399,2.791428291,0.1883927029,2.89556706,0.1922783707
2025-11-09,lI6fOOat,2.729965421,0.2011590629,2.769421003,0.1940770885,2.850129308,0.2130054575,2.570345954,0.2206635506
2025-11-09,KdojxrAR,2.462942309,0.1817203925,2.582336958,0.1781113711,2.432340805,0.1883234189,2.374149163,0.1916740359
2025-11-16,jNyZsXZe,3.818869009,0.2029760582,3.836270558,0.1999027282,4.081520049,0.2077019334,3.538816419,0.2119325255
2025-11-16,vyhksgUB,3.323069641,0.2063694135,3.437565163,0.2033796155,3.306600562,0.211548324,3.225043199,0.2149719167
2025-11-16,UDzElXdm,3.089924253,0.1754812896,3.104594282,0.171553613,3.036960239,0.1821485194,3.128218237,0.1850523201
2025-11-16,f5BXmEH6,2.86801387,0.1954624314,2.909312914,0.1917391053,2.795294964,0.20159955,2.899433732,0.2052353281
2025-11-16,lI6fOOat,2.733832094,0.2135779404,2.773287675,0.2069214448,2.85399598,0.2247707564,2.574212626,0.2320408813
2025-11-16,KdojxrAR,2.460446482,0.1953787836,2.579841131,0.1920266351,2.429844979,0.2015348063,2.371653337,0.2046692553
2025-11-23,jNyZsXZe,3.816385259,0.215290149,3.833786808,0.2123950771,4.079036299,0.2197513622,3.536332669,0.2237542478
2025-11-23,vyhksgUB,3.320585891,0.2184923405,3.435081413,0.2156706657,3.304116812,0.223390379,3.222559449,0.226635154
2025-11-23,UDzElXdm,3.087440503,0.1895896913,3.102110532,0.1859602382,3.034476489,0.1957770445,3.125734487,0.1984815589
2025-11-23,f5BXmEH6,2.871892619,0.2082213489,2.913191663,0.2047301946,2.799173712,0.2139928658,2.903312481,0.2174214983
2025-11-23,lI6fOOat,2.737710842,0.2253133477,2.777166424,0.2190138177,2.857874728,0.2359501239,2.578091375,0.2428858552
2025-11-23,KdojxrAR,2.457962732,0.2081428287,2.577357381,0.2049995039,2.427361229,0.2139318728,2.369169587,0.2168872336
2025-11-30,jNyZsXZe,3.813913998,0.2269370316,3.831315547,0.2241924103,4.076565038,0.2311735911,3.533861408,0.2349819811
2025-11-30,vyhksgUB,3.31811463,0.2299771095,3.432610152,0.2272980512,3.301645551,0.2346355248,3.220088188,0.2377268623
2025-11-30,UDzElXdm,3.084969242,0.2027185712,3.099639271,0.1993283177,3.032005228,0.208516712,3.123263226,0.2110580424
2025-11-30,f5BXmEH6,2.875783856,0.2202423623,2.9170829,0.2169447409,2.80306495,0.2257067005,2.907203719,0.2289599877
2025-11-30,lI6fOOat,2.74160208,0.2364670647,2.781057661,0.2304726023,2.861765966,0.2466232532,2.581982613,0.2532668685
2025-11-30,KdojxrAR,2.455491472,0.2201681293,2.574886121,0.2171989058,2.424889968,0.2256488738,2.366698326,0.2284527088
2025-12-07,jNyZsXZe,3.8114543,0.2380146725,3.828855849,0.2353992457,4.07410534,0.2420574255,3.53140171,0.2456971703
2025-12-07,vyhksgUB,3.315654932,0.2409150036,3.430150454,0.2383589145,3.299185853,0.2453658443,3.21762849,0.2483236378
2025-12-07,UDzElXdm,3.082509544,0.2150474067,3.097179573,0.2118545404,3.029545531,0.2205216253,3.120803528,0.2229261431
2025-12-07,f5BXmEH6,2.879686657,0.2316403812,2.920985701,0.2285073055,2.806967751,0.2368418939,2.911106519,0.2399442519
2025-12-07,lI6fOOat,2.745504881,0.2471178681,2.784960462,0.2413880454,2.865668767,0.2568532598,2.585885413,0.2632388169
2025-12-07,KdojxrAR,2.453031774,0.2315698021,2.572426423,0.2287486234,2.42243027,0.2367867865,2.364238628,0.2394602435
2025-12-14,jNyZsXZe,3.808999816,0.2485991802,3.826401365,0.2460962676,4.071650856,0.2524725041,3.528947226,0.2559641919
2025-12-14,vyhksgUB,3.313200448,0.2513774194,3.427695969,0.2489287854,3.296731369,0.2556461726,3.215174006,0.2584863577
2025-12-14,UDzElXdm,3.080055059,0.2267067603,3.094725089,0.2236803843,3.027091046,0.231905919,3.118349044,0.2341935809
2025-12-14,f5BXmEH6,2.883594671,0.2425032665,2.924893715,0.239512331,2.810875765,0.247476566,2.915014534,0.2504472241
2025-12-14,lI6fOOat,2.749412895,0.2573282122,2.788868476,0.2518308093,2.869576781,0.2666911418,2.589793428,0.2728465554
2025-12-14,KdojxrAR,2.450577289,0.2424358498,2.569971938,0.2397425718,2.419975786,0.2474238273,2.361784144,0.2499835519
2025-12-21,jNyZsXZe,3.806561824,0.2587510781,3.823963373,0.2563473054,4.069212864,0.2624746337,3.526509234,0.2658349781
2025-12-21,vyhksgUB,3.310762456,0.261421451,3.425257977,0.2590677676,3.294293377,0.2655287812,3.212736014,0.2682643569
2025-12-21,UDzElXdm,3.077617067,0.2377951287,3.092287097,0.234911648,3.024653054,0.2427569223,3.115911052,0.2449432616
2025-12-21,f5BXmEH6,2.887519178,0.2528999848,2.928818222,0.2500334472,2.814800272,0.257672697,2.91893904,0.2605271197
2025-12-21,lI6fOOat,2.753337402,0.2671486044,2.792792983,0.2618574508,2.873501288,0.2761788065,2.593717934,0.2821272954
2025-12-21,KdojxrAR,2.448139297,0.2528353403,2.567533946,0.2502540085,2.417537794,0.2576220456,2.359346152,0.2600814186
2025-12-28,jNyZsXZe,3.793856726,0.2685194378,3.811258275,0.2662038862,4.056507766,0.2721093556,3.513804136,0.2753521448
2025-12-28,vyhksgUB,3.298057358,0.2710936058,3.412552879,0.2688246199,3.281588278,0.2750565427,3.200030916,0.2776982773
2025-12-28,UDzElXdm,3.064911969,0.2483889918,3.079581999,0.2456299054,3.011947956,0.2531432231,3.103205954,0.2552406108
2025-12-28,f5BXmEH6,2.881176579,0.2628858504,2.922475623,0.260129377,2.808457672,0.267480442,2.912596441,0.2702312864
2025-12-28,lI6fOOat,2.746994802,0.2766205793,2.786450384,0.2715140744,2.867158688,0.2853511893,2.587375335,0.2911123132
2025-12-28,KdojxrAR,2.435434199,0.2628236621,2.554828848,0.2603413852,2.404832696,0.2674316481,2.346641054,0.2698016166
